"id","star_rating","title","date","site","content_clean_nostop"
"imdb2385",6,"Overlong","2020-02-08","imdb","found overlong starts half light poorer family invagle richer family takes tonal shift whilst understandable jars takes age found irritating"
"imdb2386",6,"Entertaining, Overrated and Politically Correct!","2020-02-12","imdb","achieving masterpiece status capriciously throwing word cinematically starved academy award picture nominating indicative film's intriguing development sorely lacking memorable performances direct gang ghosts message politically correct agree green book cop appalled glorifies violence solution economic disparity disparity directly attributable governments individualistically motivated strongly suggests masterpiece picture absolutely foreign category boundary"
"imdb2387",6,"Don't believe the hype.","2020-01-28","imdb","effort team joon ho bong hard recognized international audience creating typical korea overdoing boring unnecessary times fun entertaining shocked wins oscar award"
"imdb2388",6,"A very solid but lacking film which I'm sorry to see becoming a representative of the Korean film industry","2020-02-18","imdb","solid 7 enjoyed bong's style tone written characteristically simultaneously goofy tense thrilling emotional tragic violent reminiscent oceans 11 seamlessly interwoven feeling sudden moving feeling pull guy's fun move stops yeah omg themes class throwing change lessen typed issues pretty apparent viewing fine people bat eye dread hearing people talking omg korean happened hope dies decent masterful tone cannes oscars people site raving hope gateway people hey foreign"
"imdb2389",6,"Interesting but certainly not spectacular!","2020-03-01","imdb","covers variety genres social issues rapidly developing countries south korea facing sudden unequal distribution wealth inequality classes revolves family grifters feel power exact revenge wealthy class family drag boring loses told shorter time tend lengths people feel underdog capable extract revenge"
"imdb2390",6,"Over rated","2019-10-15","imdb","overrated coincidences happened family sense"
"imdb2391",6,"Good story but too hyped","2020-03-19","imdb","acting basically reality rich poor difference exists society matter reason 6 star hype expectations sadly live upto"
"imdb2392",6,"Solid acting, atmosphere, music but the plot runs short.","2020-03-13","imdb","mind symbolism adds extra depth granted exist strongly symbolism worth telling locations ran short amount time drawn conclusion pretty flimsy"
"imdb2393",6,"Started off great, then tanked - and I get the message","2020-01-27","imdb","love hate review hate understand message written mind boggling illogical hole ridden makes worse start ridiculousness kicked extremely disappointed could've written message maintain initial theme tanking directing cinematography excellent casting 132 min runtime flying started tank hyped worth 6 10"
"imdb2394",6,"This movie came put of nowhere","2020-08-20","imdb","american difficult foregin released surprise picture quality ive complimented television acting excellent varied age unique guessing definetley cements south korea comer mind"
"imdb2395",6,"9? rly?","2020-02-20","imdb","snowpiercer lower rating unknown reason script predictable display direct critique class conflict easely missenterprited poor unworthy supposed masterpiece major flaw dont acting extrimply poor camera bad special ark childish suspense dramatic"
"imdb2396",6,"Just a bit better than OK","2020-02-19","imdb","amusing bit exciting beginning boring 6 10"
"imdb2397",6,"Only average","2020-02-23","imdb","average won academy award motion picture"
"imdb2398",6,"simple opinion without any spoilers","2020-04-10","imdb","1 rated wrong people appreciates superlatively 2 pathetically unlikable flaws beginning middle 3 lowlife 4 family bay struggled barely survived condition husband father unemployed time wife heartless woman son daughter failed college entry exams times helpless hopeless family simply practiced con artist family overnight scammers fallen low helpless time money afford dignified basic living standard suddenly expert con artist easy 4 understand intention explain prove critic social inequalities thriller comedy styles addressed adequately"
"imdb2399",6,"Oscars are overrated","2020-03-28","imdb","direction acting riddled holes"
"imdb2400",6,"High expectations on this one...","2020-03-01","imdb","executed levels english speaking wins oscar picture needles expectations money reach half promising half hour lowered rating nere fantastic"
"imdb2401",6,"Personal charlatans","2024-01-19","imdb","uncultured swine effect lost translation understand hype wrong honest average bit concise hour run time feel drawn super intriguing taking solid moments acting level engagement super draw privy hype guess slightly disappointed fun thrilling recommend"
"imdb2402",6,"Overrated","2020-02-14","imdb","understand defeated joker 1917 oscars nice spectacular shortcuts poor family world class con artists illogical"
"imdb2403",6,"Not what i expected from an Oscar winner.","2020-02-13","imdb","half boring half kinda bad opinion annoying played times worse played boss lady playing annoying directions conclusion oscar worth masterpiece"
"imdb2404",6,"an alright watch","2023-11-21","imdb","lyrical comedy means funny supposed cry misfortunes dramatic simply slice scam bit weird subject matter pretentious students workers called critics hardest indie art house mumblecore drama gay cowboys eating pudding oscars black spot alright leave average"
"imdb2405",6,"Good, but very overrated","2020-02-24","imdb","pretty close living hype praise guess hollywood elite embraced virtue signal suffering unfairness acting unlikeable"
"imdb2406",6,"WAY OVER RATED","2022-04-13","imdb","rated 6 bits funny drags actings plots special"
"imdb2407",6,"I don't get it","2020-02-29","imdb","weird psychological thriller elements stephen king's misery reflecting internal monologues remind trainspotting"
"imdb2408",6,"More horror than comedy","2020-02-10","imdb","wellmade aspects deserves oscars time award oscar performed language english close masterpiece measure separation life beautiful postman crouching tiger hidden dragon deserved oscar picture tragic horror deliberative reflection class society comedy laughing moments extremely dark sense humor acting uneven brilliant amateurish script original aspects wellwritten obvious plotholes"
